Contig	Start	End	Strand	Pos
contig_1	2719687	2720250	-1	2412
contig_1	2720404	2720793	1	2413
contig_1	2720818	2721297	1	2414
contig_1	2721574	2721744	1	2415
contig_1	2721881	2722180	1	2416
contig_1	2722468	2722809	-1	2417
contig_1	2722846	2723652	-1	2418
contig_1	2723844	2724725	-1	2419
contig_1	2724754	2725932	-1	2420
contig_1	2726355	2728112	1	2421
contig_1	2728120	2729178	-1	2422
contig_1	2729205	2730173	-1	2423
contig_1	2730213	2730941	-1	2424
contig_1	2730946	2732262	-1	2425
contig_1	2732478	2732924	-1	2426
contig_1	2732940	2733608	-1	2427
contig_1	2733612	2734682	-1	2428
contig_1	2734679	2735305	-1	2429
contig_1	2735337	2736317	-1	2430
contig_1	2736329	2737105	-1	2431
contig_1	2737206	2737553	-1	2432
contig_1	2737566	2738780	-1	2433
contig_1	2738777	2739442	-1	2434
contig_1	2739447	2739986	-1	2435
contig_1	2740019	2743141	-1	2436
contig_1	2743210	2743860	-1	2437
contig_1	2744168	2745052	-1	2438
contig_1	2745088	2745552	-1	2439
contig_1	2745709	2746368	-1	2440
contig_1	2746372	2746773	-1	2441
contig_1	2746783	2747586	-1	2442
contig_1	2747593	2750004	-1	2443
contig_1	2750155	2750580	-1	2444
contig_1	2750722	2752266	-1	2445
contig_1	2752288	2752524	-1	2446
contig_1	2752725	2753840	1	2447
contig_1	2753980	2755089	1	2448
contig_1	2755130	2755633	-1	2449
contig_1	2756301	2757908	1	2450
contig_1	2758090	2758938	1	2451
contig_1	2758941	2760410	-1	2452
contig_1	2760417	2761535	-1	2453
contig_1	2761709	2762674	-1	2454
contig_1	2763082	2763576	1	2455
contig_1	2763882	2764973	1	2456
contig_1	2764992	2765711	1	2457
contig_1	2765733	2766401	1	2458
contig_1	2766491	2766901	1	2459
contig_1	2766952	2767533	1	2460
contig_1	2767653	2768138	1	2461
contig_1	2768158	2769165	-1	2462
contig_1	2769352	2770080	1	2463
contig_1	2770086	2771387	1	2464
contig_1	2771388	2772269	1	2465
contig_1	2772272	2773117	1	2466
contig_1	2773135	2774157	1	2467
contig_1	2774171	2775373	-1	2468
contig_1	2775378	2776415	-1	2469
contig_1	2776691	2777197	-1	2470
contig_1	2777370	2777933	1	2471
contig_1	2778007	2778672	1	2472
contig_1	2778664	2780169	-1	2473
contig_1	2780205	2780606	-1	2474
contig_1	2780634	2781377	-1	2475
contig_1	2781374	2782321	-1	2476
contig_1	2782374	2783201	-1	2477
contig_1	2783198	2784412	-1	2478
contig_1	2784442	2785425	1	2479
contig_1	2785451	2786206	1	2480
contig_1	2786253	2788607	1	2481
contig_1	2788631	2789302	1	2482
contig_1	2789610	2790896	1	2483
contig_1	2791061	2792065	1	2484
contig_1	2792069	2793403	1	2485
contig_1	2793501	2794469	1	2486
contig_1	2794479	2795246	1	2487
contig_1	2795250	2796257	1	2488
contig_1	2796363	2797556	1	2489
contig_1	2797553	2798611	-1	2490
contig_1	2798803	2798931	1	2491
contig_1	2799287	2799709	1	2492
contig_1	2799872	2801053	1	2493
contig_1	2801064	2801963	-1	2494
contig_1	2802180	2802512	-1	2495
contig_1	2802720	2803577	-1	2496
contig_1	2803628	2803903	-1	2497
contig_1	2804264	2805757	1	2498
contig_1	2805754	2806830	-1	2499
